Row, Timestamp, Series 1
793 , 178.658, -1     
794 , 178.668, -1     
795 , 178.678, -1     
796 , 178.688, -1     
797 , 178.698, -1     
798 , 178.708, -1     
799 , 178.718, -1     
800 , 178.728, -1     
801 , 178.738, -1     
802 , 178.748, -1     
803 , 178.758, -1     
804 , 178.768, -1     
805 , 178.778, -1     
806 , 178.788, -1     
807 , 178.798, -1     
808 , 178.808, -1     
809 , 178.818, -1     
810 , 178.828, -1     
811 , 178.838, -1     
812 , 178.848, -1     
813 , 178.858, -1     
814 , 178.868, 0      
815 , 178.878, 0      
816 , 178.888, 0      
817 , 178.898, 0      
818 , 178.908, 0      
819 , 178.918, 0      
820 , 178.928, 0      
821 , 178.938, 0      
822 , 178.948, 0      
823 , 178.958, 0      
824 , 178.968, 0      
825 , 178.978, 0      
826 , 178.988, 0      
827 , 178.998, 0      
828 , 179.008, 0      
829 , 179.018, 0      
830 , 179.028, 0      
831 , 179.038, 0      
832 , 179.048, 0      
833 , 179.058, 0      
834 , 179.068, 0      
835 , 179.078, 0      
836 , 179.088, 0      
837 , 179.098, 0      
838 , 179.108, 0      
839 , 179.118, 0      
840 , 179.128, 0      
841 , 179.138, 0      
842 , 179.148, 0      
843 , 179.158, 0      
844 , 179.168, 0      
845 , 179.178, 0      
846 , 179.188, 0      
847 , 179.198, 0      
848 , 179.208, 0      
849 , 179.218, 0      
850 , 179.228, 0      
851 , 179.238, 0      
852 , 179.248, 0      
853 , 179.258, 0      
854 , 179.268, 0      
855 , 179.278, 0      
856 , 179.288, 0      
857 , 179.298, 0      
858 , 179.308, 0      
859 , 179.318, 0      
860 , 179.328, 0      
861 , 179.338, 0      
862 , 179.348, 0      
863 , 179.358, 0      
864 , 179.368, 0      
865 , 179.378, 0      
866 , 179.388, 0      
867 , 179.398, 0      
868 , 179.408, 0      
869 , 179.418, 0      
870 , 179.428, 0      
871 , 179.438, 0      
872 , 179.448, 0      
873 , 179.458, 0      
874 , 179.468, 0      
875 , 179.478, 0      
876 , 179.488, 0      
877 , 179.498, 0      
878 , 179.508, 0      
879 , 179.518, 0      
880 , 179.528, 0      
881 , 179.538, 0      
882 , 179.548, 0      
883 , 179.558, 0      
884 , 179.568, 0      
885 , 179.578, 0      
886 , 179.588, 0      
887 , 179.598, 0      
888 , 179.608, 0      
889 , 179.618, 0      
890 , 179.628, 0      
891 , 179.638, 0      
892 , 179.648, 0      
893 , 179.658, 0      
894 , 179.668, 0      
895 , 179.678, 0      
896 , 179.688, 0      
897 , 179.698, 0      
898 , 179.708, 0      
899 , 179.718, 0      
900 , 179.728, 0      
901 , 179.738, 0      
902 , 179.748, 0      
903 , 179.758, 0      
904 , 179.768, 0      
905 , 179.778, 0      
906 , 179.788, 0      
907 , 179.798, 0      
908 , 179.808, 0      
909 , 179.818, 0      
910 , 179.828, 0      
911 , 179.838, 0      
912 , 179.848, 0      
913 , 179.858, 0      
914 , 179.868, 0      
915 , 179.878, 0      
916 , 179.888, 0      
917 , 179.898, 0      
918 , 179.908, 0      
919 , 179.918, 0      
920 , 179.928, 0      
921 , 179.938, 0      
922 , 179.948, 0      
923 , 179.958, 0      
924 , 179.968, 0      
925 , 179.978, 0      
926 , 179.988, 0      
927 , 179.998, 0      
928 , 180.008, 0      
929 , 180.018, 0      
930 , 180.028, 0      
931 , 180.038, 0      
932 , 180.048, 0      
933 , 180.058, 0      
934 , 180.068, 0      
935 , 180.078, 0      
936 , 180.088, 0      
937 , 180.098, 0      
938 , 180.108, 0      
939 , 180.118, 0      
940 , 180.128, 0      
941 , 180.138, 0      
942 , 180.148, 0      
943 , 180.158, 0      
944 , 180.168, 0      
945 , 180.178, 0      
946 , 180.188, 0      
947 , 180.198, 0      
948 , 180.208, 0      
949 , 180.218, 0      
950 , 180.228, 0      
951 , 180.238, 0      
952 , 180.248, 0      
953 , 180.258, 0      
954 , 180.268, 0      
955 , 180.278, 0      
956 , 180.288, 0      
957 , 180.298, 0      
958 , 180.308, 0      
959 , 180.318, 0      
960 , 180.328, 0      
961 , 180.338, 0      
962 , 180.348, 0      
963 , 180.358, 0      
964 , 180.368, 0      
965 , 180.378, 0      
966 , 180.388, 0      
967 , 180.398, 0      
968 , 180.408, 0      
969 , 180.418, 0      
970 , 180.428, 0      
971 , 180.438, 0      
972 , 180.448, 0      
973 , 180.458, 0      
974 , 180.468, 0      
975 , 180.478, 0      
976 , 180.488, 0      
977 , 180.498, 0      
978 , 180.508, 0      
979 , 180.518, 0      
980 , 180.528, 0      
981 , 180.538, 0      
982 , 180.548, 0      
983 , 180.558, 0      
984 , 180.568, 0      
985 , 180.578, 0      
986 , 180.588, 0      
987 , 180.598, 0      
988 , 180.608, 0      
989 , 180.618, 0      
990 , 180.628, 0      
991 , 180.638, 0      
992 , 180.648, 0      
993 , 180.658, 0      
994 , 180.668, 0      
995 , 180.678, 0      
996 , 180.688, 0      
997 , 180.698, 0      
998 , 180.708, 0      
999 , 180.718, 0      
1000, 180.728, 0      
1001, 180.738, 0      
1002, 180.748, 0      
1003, 180.758, 0      
1004, 180.768, 0      
1005, 180.778, 0      
1006, 180.788, 0      
1007, 180.798, 0      
1008, 180.808, 0      
1009, 180.818, 0      
1010, 180.828, 0      
1011, 180.838, 0      
1012, 180.848, 0      
1013, 180.858, 0      
1014, 180.868, 0      
1015, 180.878, 0      
1016, 180.888, 0      
1017, 180.898, 0      
1018, 180.908, 0      
1019, 180.918, 0      
1020, 180.928, 0      
1021, 180.938, 0      
1022, 180.948, 0      
1023, 180.958, 0      
